id,text,parent,label,api
431266664.49740.49740," You have indeed improved the sentence however, I just noticed this, ''despite the presence of professional footballers, contrary to the founding principles of FIFA.'' Weren't the Olympics for amateurs back then?  ","FIFA's first tournament, as far as I can see, was that 1908 Olympic event.  There had been football competitions at the 1900 and 1904 Olympics, but there were not proper representative teams, just clubs competing in name of the countries.  I think I've made the article more coherent now.   ",0,0.1766
431442514.66555.66555,"Not sure if you saw the link in the header GreenPine, I sketched out some ideas .  Feel free to add/edit that page or leave comments on talk.  Village Pump is a good idea; I was thinking about getting a draft in place first.  Let me know what you think.  ","How many examples of Wikipedia linguistic challenges for newcomers would you like? ;) I'd start with the acronyms. Also you could consider the special challenges for people who have difficulty with English on en.wikipedia, and the difficulties for people who have low to average levels of internet literacy.  ",0,0.0641
431457627.5636.5636," No, it is definitely NOT Spanish.  There is no ""g"" in the Spanish word ''español'', but there is a ""g"" in the French word ''espagnol''.     ","As this is English Wikipedia, where accents are dropped frequently, it could be easily be Spanish.  ",0,0.0709
431476979.33066.33066,Here's a source: http://www.guardian.co.uk/media/greenslade/2010/apr/27/dailymail-cancer  ,"That said, rather outrageous cancer claims do seem to be heavily associated with the Daily Mail. Off the top of my head, I can't remember references, but it has been parodies in several publications, a few television programs, and of course, YouTube et al. I do think it's worth mentioning on the article.  | ",0,0.0742
431532958.42660.42660, I see. Fair enough! comment added by ,"Yes, but there's no confirmation as to either. We have to wait for this week's chart for BB to clear it up. —  ",0,0.0227
431543552.5881.5881,Where have I performed more than three reverts on a single page within a 24-hour period? -  ,I find it pathetic that i'm being blamed for jasmeet181 breaking the 3rr @  ,0,0.04650000000000001
431580884.18599.18599,"Guys, really? Can we at least move this to the PF page so Grapple isn't needlessly bothered with it?  ","I really don't know why you're in this, since your reverts were just ""rv"" and ""Undid revision"", which doesn't constitute shit.  The only point you've proven is that you can tag team with a friend in a content dispute.  Should I place a barnstar on your page or here? —''' '''",0,0.0685
432046919.13559.13559,"You are not going to be allowed to promote or advertise your firm of solicitors. What other, unrelated, edits do you intend to make if unblocked? ","It is perhaps unfortunate that you have been given a block notice which says ""Your username is the only reason for this block"", as this is not the only issue. You are unlikely to be blocked as long as it looks plausible that your only intention is to use Wikipedia to promote your business, which is what you have done so far.  ",0,0.23
432128398.1661.1661,"I have a very similar userbox, although it would be quite an accomplishment if you could find mine, since my user page in an absolute mess. I guess we're at yet another stalemate. ''' | '''",And once again we find ourselves in complete and total disagreement.  Surprise! –  (  ) ,0,0.0687
432151421.2904.2904, Completed  ,"As the merger proposal of Egin, Turkey into this article has been around for a couple of years without objection, I'll be bold and carry out the merger.  ",0,0.0121
432218857.34899.34899,Good. Best wishes  ,It was a mistake. I've undone it.   ,0,0.027899999999999998
432313623.74024.74024,"The plural is used as an informal shorthand, as you say.  I think the singular is rarely used.  I suggest we follow a standard textbook such as Goldblatt, rather than informal shorthands on blog pages.   ","I agree with  on this issue.  In Nelson's framework, we have non-standard real numbers.  In other frameworks, ""non-standard real number"" is often shorthand for a member of the ""non-standard real numbers"" which is not a (standard) real number, which comes to the same thing.  —   ",0,0.0735
432370543.7578.7578,"If they are willing to discuss handing over some files, its worth a shot. It would be cool if we got some didgeridoo music.  | ","The ABC is government owned and funded, however, their material is copyrighted to my recollection, I doubt they'll re-license but it's worth a shot. —'''  • ''' • '''10:53pm''' •",0,0.1211
432460899.8544.8544,This is one of the best examples of circular argument that I have seen in more than forty years of serious study of such things.  ,They aren't required to be in english if there are no ''reliable'' sources in english. Any source that drops diacritics are spelling the name wrong and thus aren't reliable for how to spell a name. In most cases this means that a switch to non-english sources is required. - ,0,0.046000000000000006
432518619.1849.1849,"Indeed. Looking at the edit history, this page was merged from 5 separate pages dealing with each verse by itself, but the individual verse pages have since been resurrected, with a massive amount of duplication and overlap. There doesn't seem to be much communication between the left hand and right hand.– ","Who am I to judge this? ...kiddng... But I marked for merge. Matt 7:1-5 is shared in both, so no debate is needed.  ",0,0.0481
